2023-08-15 12:45:19,867 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Current SDK version is 0.15.8
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Configure stats pid to 284335
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Loading settings from /home/goswami/gkd235/.config/wandb/settings
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Loading settings from /mnt/qb/home/goswami/gkd235/ML_Climate_Science_Research_Project/LIM/neural_networks/wandb/settings
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Loading settings from environment variables: {}
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Applying setup settings: {'_disable_service': False}
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_setup.py:_flush():76] Inferring run settings from compute environment: {'program_relpath': 'LIM/neural_networks/lstm_training.py', 'program': 'lstm_training.py'}
2023-08-15 12:45:19,868 INFO    MainThread:284335 [wandb_init.py:_log_setup():507] Logging user logs to /mnt/qb/home/goswami/gkd235/ML_Climate_Science_Research_Project/LIM/neural_networks/wandb/run-20230815_124519-qhml8p2d/logs/debug.log
2023-08-15 12:45:19,869 INFO    MainThread:284335 [wandb_init.py:_log_setup():508] Logging internal logs to /mnt/qb/home/goswami/gkd235/ML_Climate_Science_Research_Project/LIM/neural_networks/wandb/run-20230815_124519-qhml8p2d/logs/debug-internal.log
2023-08-15 12:45:19,870 INFO    MainThread:284335 [wandb_init.py:init():547] calling init triggers
2023-08-15 12:45:19,870 INFO    MainThread:284335 [wandb_init.py:init():554] wandb.init called with sweep_config: {}
config: {'wandb': True, 'name': 'lstm-enc-dec-0.0005-2-10-2391571np', 'num_features': 30, 'hidden_size': 128, 'dropout': 0, 'weight_decay': 0, 'input_window': 2, 'output_window': 10, 'learning_rate': 0.0005, 'num_layers': 1, 'num_epochs': 250, 'batch_size': 128, 'train_data_len': 200000, 'training_prediction': 'recursive', 'loss_type': 'MSE', 'model_label': 'ENC-DEC-100k-WINDOW', 'teacher_forcing_ratio': -4.198030811863873e-16, 'dynamic_tf': True, 'shuffle': True, 'one_hot_month': False, 'num_of_weigths': 1158, 'num_of_params': 217886, 'loss_train': [0.9433064743494376, 0.7689973830958425, 0.6565982641536238, 0.5850797566302094, 0.5480528282813537, 0.5239734889823439, 0.5074082849881588, 0.49517669864408265, 0.4853506809298372, 0.4772850706245436, 0.4705434880413852, 0.4649467796851427, 0.46013547283607525, 0.45587132756526655, 0.45208666842062395, 0.4487781264297255, 0.4457604719168974, 0.443074433467327, 0.44057789286632676, 0.4383586597639126, 0.4362770155781791, 0.4344255229928991, 0.43265363328404477, 0.4310708565589709, 0.4297044978036985, 0.4284009638723436, 0.42719698902014847, 0.4261502308068258, 0.42522364914853933, 0.42435562173962155, 0.4235472193895242, 0.4228561438701965, 0.42218367766329656, 0.4216038850528417, 0.4210565577605705, 0.42053646313183474, 0.4200320845886028, 0.4195945924454993, 0.41922650876499357, 0.4188382196557391, 0.41845068155409215, 0.41814589636884764, 0.4178856408203041, 0.4175302077344049, 0.41727588710549113, 0.4169807927512424, 0.4167290995845865, 0.4165198280042781, 0.41631769156936327, 0.4160625512128348, 0.4159287486648385, 0.41567955638244475, 0.4155125700401299, 0.41535701621801424, 0.41515381230321124, 0.41503390271366736, 0.4148411046672653, 0.41472215546574787, 0.414582664003739, 0.41441589370097, 0.4142728660787855, 0.41416022705507805, 0.4139917491774856, 0.4139138508738179, 0.41372999128622884, 0.41366463615780785, 0.41353282037672107, 0.4133826118685824, 0.41329040146354357, 0.41320780339913493, 0.413075626933531, 0.4130092544324232, 0.4128835634652512, 0.41279905559597435, 0.41267679244170696, 0.4125937188501323, 0.4124927896283048, 0.4123872573668267, 0.4123166424560023, 0.4122189508798795, 0.4121408828776398, 0.41206478652281636, 0.41196812716595854, 0.41187438510713126, 0.4118040562112689, 0.41173318863570035, 0.4116112703914607, 0.41155422377935696, 0.41147109336687093, 0.4113883959068047, 0.4113576847227502, 0.4112287069851662, 0.4111588890954252, 0.41104220448832807, 0.411032470700505, 0.4109678905416321, 0.4108460490411018, 0.41080460301685684, 0.41072182286353337, 0.41066756053066955, 0.41053216579632884, 0.4105061281185884, 0.41041408490130316, 0.4103438394082772, 0.4102947317855262, 0.4102351100562693, 0.4101476585799521, 0.41007213332714176, 0.41000374862344274, 0.4099325970524833, 0.40989588501252533, 0.4097755300802189, 0.40975867899564594, 0.4096554827777457, 0.4096294889847438, 0.4095507984087144, 0.4094658453604241, 0.4094154254529939, 0.40937473622215537, 0.40931908371465986, 0.40918925950378726, 0.409159297362352, 0.40909014287449064, 0.4090143044243802, 0.4089565717038654, 0.4088837349371159, 0.40882837766911084, 0.40874837448090423, 0.40873737431271173, 0.4086311785947709, 0.4085894395143558, 0.4085218936423242, 0.40849408905803064, 0.40839673283990924, 0.4083095900305025, 0.40829466867359565, 0.40821129902378545, 0.4081473579227706, 0.4080838571974646, 0.4080194350563999, 0.40795307521855, 0.4079031736859472, 0.4078658182214905, 0.40776749031666, 0.4077051701126518, 0.4076346404604859, 0.4075814539587105, 0.40751814454684765, 0.4074586395160619, 0.4074005567547166, 0.40734490823178066, 0.4072936474185287, 0.4071809403298102, 0.40715036936950333, 0.4070673777616068, 0.40699614316989213, 0.40697056186068187, 0.40685381639353085, 0.40681809176018824, 0.4067987369530367, 0.406739171062197, 0.40666911529970695, 0.4066023968514942, 0.40655901313046394, 0.40650801284190935, 0.40641924280386704, 0.40634714694686863, 0.4063487112958789, 0.4062438371417287, 0.4061779987899375, 0.406135903664561, 0.4060745326044795, 0.4060088321839497, 0.4059357436803671, 0.4059151446535474, 0.40584204152171865, 0.4057726896071172, 0.4057274492996516, 0.4056374185578727, 0.4055966369725846, 0.40552641227568464, 0.4054784234408494, 0.40540083855281384, 0.40531672766575444, 0.40526997044191254, 0.40525335777591875, 0.40513865584200554, 0.4051063679185979, 0.4050489482316342, 0.40496116429021506, 0.4049046265009122, 0.4048431043004815, 0.40480734167736526, 0.4047258404585031, 0.40470305974885223, 0.40467388676854715, 0.40454934308162105, 0.4045027475872319, 0.4044724531444438, 0.40434989442318786, 0.4043142609980517, 0.4042553565986864, 0.40419356039155535, 0.4041220972607861, 0.4041430774407509, 0.40401346659485676, 0.40397656640727003, 0.4039084742139111, 0.4038719526686511, 0.40378117670506347, 0.4037410844485838, 0.4036640432073083, 0.40360083335485214, 0.40354781049293476, 0.40348050058324697, 0.40342578270059803, 0.4034001967518321, 0.40334642304605617, 0.4032232164244949, 0.40316527628854953, 0.4031661143560549, 0.4030586671589058, 0.40300970991234203, 0.4029720499292835, 0.4029289935425524, 0.4028618995632444, 0.4027719251511298, 0.40268055297734534, 0.40266070381189006, 0.4026276847490898, 0.40254146264586255, 0.40249987503329476, 0.4024035386440955, 0.4023027741537863, 0.40225016836063326, 0.40220473668514156, 0.40220731327603587, 0.40211399145178744, 0.4020615634354916, 0.40197053393383164, 0.4019448133287849, 0.4018783832426036, 0.4017896712808819, 0.4017437620586528, 0.40167937512362833, 0.4015829154859969, 0.4015608671711478, 0.4015204574053104, 0.4014741019124076, 0.40135677027833333], 'loss_test': [1.0060034902432027, 0.8487624568052781, 0.7116662416702662, 0.6165714749158957, 0.5671331381950623, 0.5382326902487339, 0.5187991490730872, 0.5050549233953158, 0.4943641641965279, 0.48555918630117023, 0.4785752424444908, 0.47274885040063125, 0.46784131400860274, 0.4632380295258302, 0.4594616779150107, 0.45622180230342424, 0.45293035128941905, 0.45036042347932476, 0.4479725452569815, 0.4456772427910414, 0.44353743814505064, 0.4419202057596965, 0.44015829780927074, 0.4388211415364192, 0.43716278481177795, 0.4361767950348365, 0.43492360489490706, 0.4339865847275807, 0.43295209893049336, 0.43233556491442215, 0.4315907114591354, 0.43093383197601026, 0.43028392184239167, 0.42977655411530763, 0.4293283600455675, 0.4289099142337457, 0.42830370844174653, 0.4281113980672298, 0.4278978275565001, 0.42724978885589504, 0.42722377410301793, 0.42698353968369657, 0.426712654148921, 0.42662190531308836, 0.4263105056224725, 0.4260865440353369, 0.42584365205122876, 0.425879391340109, 0.42599391822631544, 0.42554522534975636, 0.4256211165816356, 0.42535998232853717, 0.4252427480159662, 0.425246404340634, 0.4251362352799147, 0.4250520425729262, 0.4252667138591791, 0.4249550027725024, 0.4248916716911854, 0.4247967052536133, 0.42475947795005947, 0.4247480191481419, 0.42472404279769993, 0.4247812078549312, 0.4248678153141951, 0.42458110130750215, 0.42462874796146, 0.42467288978588885, 0.4244363886805681, 0.42440448510341156, 0.4246950564094079, 0.4244837934772174, 0.4244262111874727, 0.4247661704818408, 0.4245055549037762, 0.42474953467265153, 0.4244679676798674, 0.4244892853192794, 0.4245030442491556, 0.4245226673590831, 0.42451798113492817, 0.4243583763257051, 0.4244181311283356, 0.4245343229327446, 0.4246129724077689, 0.4245494363399652, 0.4244701990332359, 0.42454128693311644, 0.42472238208238894, 0.4247130466959415, 0.4246257029664822, 0.4248126928622906, 0.4246438136085486, 0.4246752875355574, 0.4245782725704022, 0.42452240047546536, 0.4247141958047182, 0.42499029426238477, 0.42484249346531355, 0.4246789138668623, 0.4248921800500307, 0.4249559698196558, 0.42513740884187895, 0.4249447450423852, 0.4251519158864633, 0.4249499610219246, 0.4250335263518187, 0.4250237160386183, 0.42504050850104064, 0.4249307666069422, 0.42520103049583924, 0.4251621233729216, 0.4250369891524315, 0.4253383916922105, 0.42533823408377475, 0.42529084189580035, 0.42512609656804645, 0.4252719827569448, 0.42544934172660875, 0.4254656160871188, 0.425513652463754, 0.42544719462211317, 0.42578159673855853, 0.4257615361458216, 0.4256387415986795, 0.4256228198989844, 0.42568020407970136, 0.42578278883145404, 0.4256482193103203, 0.4257864843194301, 0.42600026096288973, 0.4259147403331903, 0.426094104655278, 0.42613397787014645, 0.4262158167667878, 0.4259098569552104, 0.42623221969757324, 0.42614080527654064, 0.4261612212046599, 0.4263235307656802, 0.4263725242553613, 0.4263565528851289, 0.4266485617710994, 0.42676840798977095, 0.4269755131159073, 0.4265596645000653, 0.42669455554240787, 0.42686360845199, 0.42686740996745914, 0.42678478360176086, 0.426850577768607, 0.4269782942839158, 0.4271070277079558, 0.4270114222398171, 0.42710649776153076, 0.4271039492808856, 0.4271648319867941, 0.4271140694618225, 0.42716146814517486, 0.4275419920300826, 0.42716405445184463, 0.4274403481529309, 0.4274069470090744, 0.4273901354425993, 0.4275879592467577, 0.4277407746666517, 0.4276289706810927, 0.4276493338820262, 0.4279585373707307, 0.42794547841334957, 0.4279703423380852, 0.4284040371959026, 0.428164389079962, 0.4281539410734788, 0.4280207143762173, 0.42825345351145816, 0.4285717188165738, 0.42849130317186696, 0.42868014291310924, 0.42854282603814053, 0.42865507438396794, 0.4284632954842005, 0.4285643051067988, 0.4287083122210625, 0.42883475105731916, 0.4288387596607208, 0.42877763013044995, 0.42891432211185115, 0.4288246790185953, 0.42925979922979307, 0.42910414704909694, 0.42902087993346727, 0.4293214161044512, 0.4293504261817688, 0.4294667973732337, 0.42927038153776753, 0.42952100244852215, 0.42958614956109953, 0.4297298210171553, 0.42959093474424803, 0.4294600085570262, 0.42964952419965696, 0.42970744023720425, 0.4297397486292399, 0.42990116966076386, 0.43006634387450343, 0.430106714176826, 0.43001431952684355, 0.4305428377328775, 0.4302052800089885, 0.4303705396178441, 0.43036714119788927, 0.430345770640251, 0.430416009747065, 0.4305491506671294, 0.4307443793767538, 0.43082346748083067, 0.43088276512347734, 0.43065975453609073, 0.4308466634307152, 0.43103240736019915, 0.430956872800986, 0.4310482115699695, 0.4308885078017528, 0.43123154647839373, 0.4313043325375288, 0.43144185038713306, 0.4313904396616496, 0.4317885990708302, 0.4313953046997388, 0.4316362159756514, 0.43191231577060163, 0.4317498755378601, 0.4318578036931845, 0.43182128018293625, 0.4321589049620506, 0.43191885699828464, 0.4319024632374446, 0.4322098466830376, 0.4318353151663756, 0.43214945839001584, 0.432537578810484, 0.4325616105626791, 0.43246721514524555, 0.4327866043417882, 0.4328212518340502, 0.43271933018397063, 0.432967919187668, 0.4330637684235206, 0.4331733792638167], 'identifier': '2699933np'}
2023-08-15 12:45:19,871 INFO    MainThread:284335 [wandb_init.py:init():596] starting backend
2023-08-15 12:45:19,871 INFO    MainThread:284335 [wandb_init.py:init():600] setting up manager
2023-08-15 12:45:19,880 INFO    MainThread:284335 [backend.py:_multiprocessing_setup():106] multiprocessing start_methods=fork,spawn,forkserver, using: spawn
2023-08-15 12:45:19,880 INFO    MainThread:284335 [wandb_init.py:init():606] backend started and connected
2023-08-15 12:45:19,921 INFO    MainThread:284335 [wandb_init.py:init():697] updated telemetry
2023-08-15 12:45:20,106 INFO    MainThread:284335 [wandb_init.py:init():730] communicating run to backend with 60.0 second timeout
2023-08-15 12:45:21,220 INFO    MainThread:284335 [wandb_run.py:_on_init():2180] communicating current version
2023-08-15 12:45:21,293 INFO    MainThread:284335 [wandb_run.py:_on_init():2189] got version response 
2023-08-15 12:45:21,293 INFO    MainThread:284335 [wandb_init.py:init():781] starting run threads in backend
2023-08-15 12:45:25,550 INFO    MainThread:284335 [wandb_run.py:_console_start():2159] atexit reg
2023-08-15 12:45:25,551 INFO    MainThread:284335 [wandb_run.py:_redirect():2014] redirect: wrap_raw
2023-08-15 12:45:25,551 INFO    MainThread:284335 [wandb_run.py:_redirect():2079] Wrapping output streams.
2023-08-15 12:45:25,551 INFO    MainThread:284335 [wandb_run.py:_redirect():2104] Redirects installed.
2023-08-15 12:45:25,553 INFO    MainThread:284335 [wandb_init.py:init():822] run started, returning control to user process
2023-08-15 12:45:34,322 INFO    MainThread:284335 [wandb_watch.py:watch():51] Watching
