
  0%|                                                                                                                            | 0/250 [00:00<?, ?it/s]

  0%|▍                                                                                                  | 1/250 [00:06<25:56,  6.25s/it, loss_test=1.005]

  1%|▊                                                                                                  | 2/250 [00:13<27:40,  6.70s/it, loss_test=0.631]


  2%|█▌                                                                                                 | 4/250 [00:26<26:55,  6.57s/it, loss_test=0.505]
Epoch: 03, Training Loss: 0.4917, Test Loss: 0.5054

  2%|█▉                                                                                                 | 5/250 [00:32<26:28,  6.48s/it, loss_test=0.487]

  2%|██▍                                                                                                | 6/250 [00:39<26:30,  6.52s/it, loss_test=0.475]

  3%|██▊                                                                                                | 7/250 [00:45<26:37,  6.57s/it, loss_test=0.467]

  3%|███▏                                                                                               | 8/250 [00:52<26:34,  6.59s/it, loss_test=0.461]

  4%|███▌                                                                                               | 9/250 [00:59<27:27,  6.84s/it, loss_test=0.456]

  4%|███▉                                                                                              | 10/250 [01:06<27:11,  6.80s/it, loss_test=0.452]

  4%|████▎                                                                                             | 11/250 [01:12<26:10,  6.57s/it, loss_test=0.450]


  5%|█████                                                                                             | 13/250 [01:25<25:40,  6.50s/it, loss_test=0.445]
Epoch: 12, Training Loss: 0.4384, Test Loss: 0.4448


  6%|█████▉                                                                                            | 15/250 [01:38<25:38,  6.55s/it, loss_test=0.441]

  6%|██████▎                                                                                           | 16/250 [01:45<25:27,  6.53s/it, loss_test=0.440]

  7%|██████▋                                                                                           | 17/250 [01:52<25:51,  6.66s/it, loss_test=0.439]
Epoch: 16, Training Loss: 0.4316, Test Loss: 0.4386

  7%|███████                                                                                           | 18/250 [01:59<26:37,  6.88s/it, loss_test=0.437]

  8%|███████▍                                                                                          | 19/250 [02:06<26:40,  6.93s/it, loss_test=0.436]


  8%|████████▏                                                                                         | 21/250 [02:20<26:33,  6.96s/it, loss_test=0.434]
Epoch: 20, Training Loss: 0.4266, Test Loss: 0.4339

  9%|████████▌                                                                                         | 22/250 [02:27<26:02,  6.85s/it, loss_test=0.433]

  9%|█████████                                                                                         | 23/250 [02:34<25:43,  6.80s/it, loss_test=0.432]


 10%|█████████▊                                                                                        | 25/250 [02:47<25:57,  6.92s/it, loss_test=0.431]

 10%|██████████▏                                                                                       | 26/250 [02:54<25:59,  6.96s/it, loss_test=0.430]
Epoch: 25, Training Loss: 0.4218, Test Loss: 0.4300

 11%|██████████▌                                                                                       | 27/250 [03:01<25:12,  6.78s/it, loss_test=0.429]

 11%|██████████▉                                                                                       | 28/250 [03:08<25:10,  6.80s/it, loss_test=0.429]

 12%|███████████▎                                                                                      | 29/250 [03:15<25:31,  6.93s/it, loss_test=0.428]


 12%|████████████▏                                                                                     | 31/250 [03:27<24:01,  6.58s/it, loss_test=0.427]

 13%|████████████▌                                                                                     | 32/250 [03:35<25:17,  6.96s/it, loss_test=0.426]
Epoch: 31, Training Loss: 0.4176, Test Loss: 0.4264


 14%|█████████████▎                                                                                    | 34/250 [03:49<25:00,  6.95s/it, loss_test=0.425]

 14%|█████████████▋                                                                                    | 35/250 [03:57<25:34,  7.14s/it, loss_test=0.425]
Epoch: 34, Training Loss: 0.4158, Test Loss: 0.4248

 14%|██████████████                                                                                    | 36/250 [04:03<24:58,  7.00s/it, loss_test=0.425]

 15%|██████████████▌                                                                                   | 37/250 [04:10<24:24,  6.87s/it, loss_test=0.424]

 15%|██████████████▉                                                                                   | 38/250 [04:17<24:01,  6.80s/it, loss_test=0.424]

 16%|███████████████▎                                                                                  | 39/250 [04:23<23:34,  6.71s/it, loss_test=0.424]

 16%|███████████████▋                                                                                  | 40/250 [04:30<23:26,  6.70s/it, loss_test=0.423]


 17%|████████████████▍                                                                                 | 42/250 [04:43<23:08,  6.68s/it, loss_test=0.423]

 17%|████████████████▊                                                                                 | 43/250 [04:49<22:33,  6.54s/it, loss_test=0.422]

 18%|█████████████████▏                                                                                | 44/250 [04:56<22:17,  6.49s/it, loss_test=0.422]

 18%|█████████████████▋                                                                                | 45/250 [05:02<22:10,  6.49s/it, loss_test=0.422]

 18%|██████████████████                                                                                | 46/250 [05:09<22:21,  6.58s/it, loss_test=0.421]

 19%|██████████████████▍                                                                               | 47/250 [05:15<22:01,  6.51s/it, loss_test=0.422]

 19%|██████████████████▊                                                                               | 48/250 [05:22<22:27,  6.67s/it, loss_test=0.421]

 20%|███████████████████▏                                                                              | 49/250 [05:29<22:03,  6.59s/it, loss_test=0.421]

 20%|███████████████████▌                                                                              | 50/250 [05:35<21:43,  6.52s/it, loss_test=0.420]

 20%|███████████████████▉                                                                              | 51/250 [05:41<21:21,  6.44s/it, loss_test=0.420]

 21%|████████████████████▍                                                                             | 52/250 [05:48<21:33,  6.53s/it, loss_test=0.420]

 21%|████████████████████▊                                                                             | 53/250 [05:55<21:40,  6.60s/it, loss_test=0.420]

 22%|█████████████████████▏                                                                            | 54/250 [06:02<22:11,  6.79s/it, loss_test=0.420]

 22%|█████████████████████▌                                                                            | 55/250 [06:09<22:39,  6.97s/it, loss_test=0.420]

 22%|█████████████████████▉                                                                            | 56/250 [06:17<22:58,  7.11s/it, loss_test=0.420]
Epoch: 55, Training Loss: 0.4082, Test Loss: 0.4197

 23%|██████████████████████▎                                                                           | 57/250 [06:23<21:53,  6.80s/it, loss_test=0.420]

 23%|██████████████████████▋                                                                           | 58/250 [06:29<21:04,  6.59s/it, loss_test=0.419]

 24%|███████████████████████▏                                                                          | 59/250 [06:35<20:39,  6.49s/it, loss_test=0.419]

 24%|███████████████████████▌                                                                          | 60/250 [06:41<20:14,  6.39s/it, loss_test=0.419]

 24%|███████████████████████▉                                                                          | 61/250 [06:48<20:02,  6.36s/it, loss_test=0.419]

 25%|████████████████████████▎                                                                         | 62/250 [06:54<20:01,  6.39s/it, loss_test=0.419]

 25%|████████████████████████▋                                                                         | 63/250 [07:00<19:44,  6.33s/it, loss_test=0.419]

 26%|█████████████████████████                                                                         | 64/250 [07:06<19:24,  6.26s/it, loss_test=0.419]

 26%|█████████████████████████▍                                                                        | 65/250 [07:13<19:26,  6.31s/it, loss_test=0.419]

 26%|█████████████████████████▊                                                                        | 66/250 [07:19<19:30,  6.36s/it, loss_test=0.419]

 27%|██████████████████████████▎                                                                       | 67/250 [07:26<19:51,  6.51s/it, loss_test=0.419]

 27%|██████████████████████████▋                                                                       | 68/250 [07:33<19:33,  6.45s/it, loss_test=0.419]

 28%|███████████████████████████                                                                       | 69/250 [07:39<19:25,  6.44s/it, loss_test=0.418]

 28%|███████████████████████████▍                                                                      | 70/250 [07:46<19:26,  6.48s/it, loss_test=0.418]

 28%|███████████████████████████▊                                                                      | 71/250 [07:52<19:29,  6.53s/it, loss_test=0.418]

 29%|████████████████████████████▏                                                                     | 72/250 [07:58<19:07,  6.45s/it, loss_test=0.418]

 29%|████████████████████████████▌                                                                     | 73/250 [08:05<19:18,  6.54s/it, loss_test=0.418]

 30%|█████████████████████████████                                                                     | 74/250 [08:12<19:16,  6.57s/it, loss_test=0.418]

 30%|█████████████████████████████▍                                                                    | 75/250 [08:19<19:30,  6.69s/it, loss_test=0.418]

 30%|█████████████████████████████▊                                                                    | 76/250 [08:25<19:06,  6.59s/it, loss_test=0.418]

 31%|██████████████████████████████▏                                                                   | 77/250 [08:32<19:10,  6.65s/it, loss_test=0.418]

 31%|██████████████████████████████▌                                                                   | 78/250 [08:38<18:40,  6.51s/it, loss_test=0.418]

 32%|██████████████████████████████▉                                                                   | 79/250 [08:44<18:19,  6.43s/it, loss_test=0.418]

 32%|███████████████████████████████▎                                                                  | 80/250 [08:51<18:12,  6.43s/it, loss_test=0.418]

 32%|███████████████████████████████▊                                                                  | 81/250 [08:57<18:03,  6.41s/it, loss_test=0.418]

 33%|████████████████████████████████▏                                                                 | 82/250 [09:04<18:14,  6.51s/it, loss_test=0.418]

 33%|████████████████████████████████▌                                                                 | 83/250 [09:10<18:02,  6.48s/it, loss_test=0.418]

 34%|████████████████████████████████▉                                                                 | 84/250 [09:17<18:05,  6.54s/it, loss_test=0.418]

 34%|█████████████████████████████████▎                                                                | 85/250 [09:23<17:47,  6.47s/it, loss_test=0.418]

 34%|█████████████████████████████████▋                                                                | 86/250 [09:30<17:38,  6.45s/it, loss_test=0.418]

 35%|██████████████████████████████████                                                                | 87/250 [09:36<17:18,  6.37s/it, loss_test=0.418]

 35%|██████████████████████████████████▍                                                               | 88/250 [09:42<17:13,  6.38s/it, loss_test=0.418]

 36%|██████████████████████████████████▉                                                               | 89/250 [09:49<17:12,  6.42s/it, loss_test=0.418]

 36%|███████████████████████████████████▎                                                              | 90/250 [09:55<16:55,  6.34s/it, loss_test=0.418]

 36%|███████████████████████████████████▋                                                              | 91/250 [10:01<16:49,  6.35s/it, loss_test=0.418]

 37%|████████████████████████████████████                                                              | 92/250 [10:08<16:37,  6.32s/it, loss_test=0.418]

 37%|████████████████████████████████████▍                                                             | 93/250 [10:14<16:36,  6.35s/it, loss_test=0.418]

 38%|████████████████████████████████████▊                                                             | 94/250 [10:20<16:16,  6.26s/it, loss_test=0.418]

 38%|█████████████████████████████████████▏                                                            | 95/250 [10:26<16:03,  6.21s/it, loss_test=0.418]

 38%|█████████████████████████████████████▋                                                            | 96/250 [10:33<16:08,  6.29s/it, loss_test=0.418]

 39%|██████████████████████████████████████                                                            | 97/250 [10:39<16:15,  6.38s/it, loss_test=0.418]

 39%|██████████████████████████████████████▍                                                           | 98/250 [10:46<16:36,  6.55s/it, loss_test=0.418]

 40%|██████████████████████████████████████▊                                                           | 99/250 [10:53<16:23,  6.51s/it, loss_test=0.418]

 40%|██████████████████████████████████████▊                                                          | 100/250 [10:59<16:32,  6.62s/it, loss_test=0.418]

 40%|███████████████████████████████████████▏                                                         | 101/250 [11:07<16:47,  6.76s/it, loss_test=0.418]

 41%|███████████████████████████████████████▌                                                         | 102/250 [11:13<16:43,  6.78s/it, loss_test=0.418]

 41%|███████████████████████████████████████▉                                                         | 103/250 [11:20<16:46,  6.85s/it, loss_test=0.418]

 42%|████████████████████████████████████████▎                                                        | 104/250 [11:27<16:25,  6.75s/it, loss_test=0.418]

 42%|████████████████████████████████████████▋                                                        | 105/250 [11:33<16:02,  6.64s/it, loss_test=0.418]

 42%|█████████████████████████████████████████▏                                                       | 106/250 [11:40<16:07,  6.72s/it, loss_test=0.418]

 43%|█████████████████████████████████████████▌                                                       | 107/250 [11:47<15:57,  6.70s/it, loss_test=0.418]

 43%|█████████████████████████████████████████▉                                                       | 108/250 [11:53<15:44,  6.65s/it, loss_test=0.418]

 44%|██████████████████████████████████████████▎                                                      | 109/250 [12:00<15:50,  6.74s/it, loss_test=0.418]

 44%|██████████████████████████████████████████▋                                                      | 110/250 [12:07<15:26,  6.62s/it, loss_test=0.418]

 44%|███████████████████████████████████████████                                                      | 111/250 [12:13<15:12,  6.57s/it, loss_test=0.418]

 45%|███████████████████████████████████████████▍                                                     | 112/250 [12:20<15:13,  6.62s/it, loss_test=0.418]

 45%|███████████████████████████████████████████▊                                                     | 113/250 [12:26<14:58,  6.56s/it, loss_test=0.418]

 46%|████████████████████████████████████████████▏                                                    | 114/250 [12:33<14:44,  6.51s/it, loss_test=0.418]

 46%|████████████████████████████████████████████▌                                                    | 115/250 [12:39<14:41,  6.53s/it, loss_test=0.418]

 46%|█████████████████████████████████████████████                                                    | 116/250 [12:46<14:41,  6.58s/it, loss_test=0.418]

 47%|█████████████████████████████████████████████▍                                                   | 117/250 [12:52<14:22,  6.48s/it, loss_test=0.419]

 47%|█████████████████████████████████████████████▊                                                   | 118/250 [12:59<14:41,  6.68s/it, loss_test=0.418]

 48%|██████████████████████████████████████████████▏                                                  | 119/250 [13:07<14:56,  6.84s/it, loss_test=0.418]

 48%|██████████████████████████████████████████████▌                                                  | 120/250 [13:13<14:29,  6.69s/it, loss_test=0.419]

 48%|██████████████████████████████████████████████▉                                                  | 121/250 [13:20<14:32,  6.77s/it, loss_test=0.419]

 49%|███████████████████████████████████████████████▎                                                 | 122/250 [13:28<15:11,  7.12s/it, loss_test=0.419]

 49%|███████████████████████████████████████████████▋                                                 | 123/250 [13:34<14:33,  6.88s/it, loss_test=0.419]

 50%|████████████████████████████████████████████████                                                 | 124/250 [13:40<14:04,  6.70s/it, loss_test=0.419]

 50%|████████████████████████████████████████████████▌                                                | 125/250 [13:47<13:56,  6.70s/it, loss_test=0.419]

 50%|████████████████████████████████████████████████▉                                                | 126/250 [13:54<14:05,  6.82s/it, loss_test=0.419]

